price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,water_softener,bathrooms,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,primary_energy_consumption,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,wash_room,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,cadastral_income,vat,property_subtype,postal_code,property_type,area_missing,build_year_missing,garden_surface_missing,terrace_surface_missing,land_surface_missing,primary_energy_consumption_missing,living_room_surface_missing,cadastral_income_missing
170000.0,20,174.0,7,1,0,1,1,2,3,1918.0,1,0,1,2,0,2,3,2,2,2,0,280.0,1,10.0,1,380.0,1,1,379.0,0,0,2,2,0,2,2,0,0,25.0,1,0,2,1,2,2,27,0,30,0,520.0,1,19,6041,1,0,0,0,0,0,0,0,0
260000.0,22,181.0,1,3,2,1,1,0,0,2011.0,1,1,0,1,0,0,2,0,0,1,0,200.0,1,14.0,1,560.0,0,1,449.0,2,0,2,0,0,0,2,0,0,42.0,0,0,0,0,0,0,27,0,30,18,571.0,1,19,6032,1,0,1,1,1,0,0,0,0
169000.0,24,217.0,4,1,0,1,1,2,1,2011.0,2,1,2,2,0,1,6,2,2,2,0,200.0,1,14.0,1,205.0,2,1,440.0,0,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,25,0,568.0,1,19,6040,1,0,1,1,1,0,0,1,0
247000.0,20,180.0,0,2,0,1,1,0,0,1960.0,2,1,4,2,0,1,3,2,2,2,0,98.0,1,126.0,1,204.0,1,1,318.0,0,0,2,2,0,2,2,0,2,32.0,1,0,0,2,2,1,27,0,11,0,800.0,1,19,6060,1,0,0,0,0,0,0,1,1
109000.0,13,65.0,4,1,0,1,1,2,1,2011.0,2,0,2,2,0,2,5,2,2,2,0,200.0,1,14.0,1,135.0,2,2,169.0,0,0,2,2,0,2,2,0,2,24.0,2,1,2,2,2,2,27,0,0,18,800.0,1,19,6040,1,0,1,1,1,0,0,0,1
199000.0,20,112.0,4,1,1,1,1,0,0,1918.0,1,1,4,1,0,2,3,2,2,1,0,65.0,1,14.0,1,260.0,1,1,378.0,0,0,2,2,0,2,2,0,2,14.0,1,0,0,2,2,0,27,0,30,0,669.0,1,19,6001,1,0,0,0,1,0,0,0,0
129900.0,20,205.0,5,1,0,1,1,2,1,2011.0,1,1,2,2,0,2,3,2,2,2,0,41.0,1,10.0,1,180.0,1,1,343.0,0,0,2,2,0,2,2,0,0,32.0,1,0,2,2,2,2,27,0,30,18,1636.0,1,15,6060,1,0,1,0,0,0,0,1,0
89000.0,13,95.0,7,2,0,1,1,2,1,2011.0,2,1,2,2,0,2,5,2,2,2,0,103.0,1,34.0,1,272.0,1,1,437.0,1,0,2,0,0,2,2,0,0,32.0,1,1,2,2,2,2,27,0,30,0,394.0,1,19,6001,1,0,1,0,0,0,0,1,0
219000.0,22,135.0,2,4,0,0,1,2,1,2011.0,2,1,2,2,0,2,3,2,2,2,0,28.0,1,14.0,1,140.0,2,2,438.0,0,0,2,2,0,2,2,0,0,30.0,2,1,0,2,2,2,27,0,30,7,892.0,1,19,6001,1,0,1,0,1,0,0,0,0
149900.0,20,153.0,7,2,0,1,1,2,3,1899.0,1,0,1,2,0,2,3,2,2,2,0,200.0,1,22.0,1,275.0,1,1,441.0,0,0,2,2,0,2,2,0,0,38.0,1,0,2,2,2,2,27,0,30,18,528.0,1,19,6040,1,0,0,1,0,0,0,0,0
545000.0,22,210.0,0,3,2,2,1,2,4,1930.0,1,0,2,2,7,2,3,2,2,2,0,200.0,0,14.0,1,3461.0,2,1,339.0,0,0,2,2,0,2,2,0,2,70.0,2,0,2,2,2,2,27,0,30,18,800.0,1,23,6044,1,0,0,1,1,0,0,0,1
249000.0,22,280.0,4,2,0,1,1,2,1,2011.0,2,0,2,2,7,1,6,2,2,2,0,200.0,1,14.0,1,355.0,2,2,496.0,1,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,20,7,800.0,1,19,6060,1,0,1,1,1,0,0,1,1
269999.0,20,249.0,4,3,0,1,1,0,1,1957.0,2,0,2,2,7,2,2,2,2,2,0,200.0,1,13.0,1,200.0,1,1,537.0,1,0,2,2,0,2,2,0,2,32.0,1,0,0,2,2,1,27,0,20,7,1559.0,1,19,6001,1,0,0,0,0,0,0,0,0
189000.0,20,158.0,2,2,2,1,0,2,1,2011.0,2,0,2,2,0,2,6,2,2,2,0,200.0,1,19.0,1,143.0,2,2,296.0,0,0,2,2,0,2,2,0,0,35.0,1,1,2,2,2,2,27,0,30,18,800.0,1,19,6030,1,0,1,1,0,0,0,0,1
277000.0,22,159.0,4,2,2,1,1,0,1,1958.0,1,0,2,2,0,1,3,2,2,2,0,350.0,1,50.0,1,486.0,1,1,259.0,0,0,2,2,0,2,2,0,2,32.0,2,0,0,2,2,0,27,0,22,7,800.0,1,19,6010,1,0,0,0,0,0,0,1,1
327000.0,22,209.0,1,2,1,0,0,0,0,1960.0,1,1,4,2,11,2,3,2,2,2,0,200.0,1,14.0,1,120.0,2,1,191.0,2,0,2,2,0,2,2,0,2,32.0,2,0,0,2,2,0,27,0,20,12,800.0,1,15,6041,1,0,0,1,1,0,0,1,1
95000.0,13,115.0,2,1,0,1,1,2,1,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,14.0,1,48.0,2,1,198.0,0,0,2,2,0,2,2,0,0,27.0,2,1,0,2,2,2,27,0,30,18,800.0,1,19,6000,1,0,1,1,1,0,0,0,1
197000.0,20,140.0,4,1,0,0,1,0,3,1960.0,2,0,1,2,0,2,3,2,2,2,0,34.0,1,14.0,1,105.0,1,1,246.0,0,0,2,2,0,2,2,0,2,26.0,2,0,0,2,2,0,27,0,11,7,803.0,1,23,6001,1,0,0,0,1,0,0,0,0
170000.0,20,150.0,4,2,0,1,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,400.0,2,2,565.0,1,0,2,2,0,2,2,0,0,35.0,1,1,0,2,2,2,27,0,30,0,549.0,1,19,6040,1,0,1,1,1,0,0,0,0
249999.0,20,125.0,4,2,0,1,1,0,0,1967.0,1,0,4,2,0,2,2,2,2,2,0,350.0,1,20.0,1,626.0,1,1,697.0,2,0,2,2,0,2,2,0,0,23.0,2,1,0,2,2,0,27,0,11,10,461.0,1,19,6030,1,0,0,0,0,0,0,0,0
132000.0,20,150.0,5,4,0,1,0,2,1,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,13.0,1,405.0,2,2,242.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,0,800.0,1,19,6042,1,0,1,1,0,1,0,1,1
99000.0,13,124.0,5,2,0,0,1,0,1,2011.0,1,1,0,2,0,2,6,2,2,2,0,32.0,1,14.0,1,154.0,1,1,606.0,0,0,2,2,0,2,2,0,2,24.0,1,0,0,2,2,0,27,0,20,0,800.0,1,19,6043,1,0,1,0,1,0,0,0,1
135000.0,13,160.0,5,2,0,0,1,2,1,2011.0,2,1,2,2,0,2,2,2,2,2,0,30.0,1,14.0,1,405.0,2,2,386.0,0,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,0,780.0,1,19,6000,1,0,1,0,1,1,0,1,0
149000.0,13,109.0,4,1,0,1,1,0,1,2011.0,2,1,0,2,0,2,3,2,2,2,0,70.0,1,9.0,1,122.0,1,1,313.0,1,0,2,2,0,2,2,0,0,21.0,2,0,0,2,2,0,27,0,11,7,347.0,1,19,6040,1,0,1,0,0,0,0,0,0
210000.0,24,143.0,5,3,0,0,1,2,1,2011.0,2,0,2,2,7,2,2,2,2,2,0,200.0,1,14.0,1,932.0,2,2,427.0,1,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,7,1636.0,1,19,6001,1,0,1,1,1,0,0,1,0
197000.0,20,124.0,7,1,2,1,1,0,0,1950.0,1,0,4,2,0,2,3,2,2,2,0,80.0,1,5.0,1,165.0,1,2,523.0,1,0,2,2,0,2,2,0,2,30.0,1,0,0,2,2,0,27,0,11,7,758.0,1,19,6032,1,0,0,0,0,0,0,0,0
375000.0,22,140.0,2,3,2,0,0,2,1,2004.0,2,0,2,2,0,2,3,2,2,1,0,200.0,1,14.0,1,405.0,1,2,244.0,1,0,2,2,0,2,2,0,0,32.0,2,0,2,2,2,2,27,0,30,7,1266.0,1,23,6041,1,0,0,1,1,1,0,1,0
85000.0,13,119.0,2,1,2,0,0,2,1,2011.0,2,1,2,2,0,0,3,2,2,2,0,200.0,1,14.0,1,405.0,2,2,365.0,1,0,2,0,0,2,2,0,0,32.0,1,0,2,2,2,2,27,0,30,18,371.0,1,19,6031,1,1,1,1,1,1,0,1,0
549000.0,28,340.0,4,3,0,1,0,0,1,2011.0,2,0,2,2,11,2,5,2,2,2,0,200.0,1,5.0,1,180.0,1,1,466.0,2,0,2,2,0,2,2,0,2,32.0,2,1,2,2,2,2,27,0,20,18,800.0,1,15,6060,1,0,1,1,0,0,0,1,1
279000.0,24,219.0,3,1,0,1,1,0,1,2011.0,2,0,0,2,7,1,2,2,2,2,0,205.0,1,45.0,1,477.0,2,1,280.0,0,0,2,2,0,2,2,0,2,39.0,2,0,0,2,2,0,27,0,22,0,475.0,0,19,6032,1,0,1,0,0,0,0,0,0
169000.0,13,93.0,4,2,0,0,1,2,1,2011.0,2,1,2,2,19,2,3,2,2,2,0,200.0,1,14.0,1,267.0,2,2,538.0,0,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,18,356.0,1,19,6061,1,0,1,1,1,0,0,1,0
249000.0,13,212.0,4,3,0,1,1,0,0,2011.0,1,0,4,2,0,2,3,2,2,1,0,200.0,1,14.0,1,716.0,1,1,301.0,0,0,0,0,0,2,2,0,0,40.0,1,0,0,2,2,0,27,0,30,7,800.0,1,19,6001,1,0,1,1,1,0,0,0,1
99000.0,22,144.0,5,2,2,1,1,2,2,2011.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,754.0,0,0,2,2,0,2,2,0,2,32.0,1,2,2,2,2,2,27,0,30,18,386.0,1,19,6041,1,0,1,1,1,1,0,1,0
49000.0,1,46.0,5,2,0,1,1,0,1,2011.0,2,1,2,2,0,2,5,2,2,2,0,200.0,1,6.0,1,140.0,1,1,681.0,1,0,2,2,0,2,2,0,0,32.0,2,0,2,2,2,0,27,0,30,0,163.0,1,19,6060,1,0,1,1,0,0,0,1,0
118000.0,13,88.0,2,1,2,1,1,2,1,2011.0,2,1,2,2,0,2,3,2,2,2,0,100.0,1,20.0,1,300.0,2,2,378.0,0,0,2,2,0,2,2,0,0,36.0,2,1,2,2,2,2,27,0,30,18,800.0,1,19,6000,1,0,1,0,0,0,0,0,1
165000.0,13,190.0,5,2,2,1,1,2,2,2011.0,1,0,3,2,7,2,3,2,2,2,0,200.0,1,14.0,1,950.0,1,1,519.0,0,0,2,2,0,2,2,0,2,32.0,1,0,2,2,2,2,27,0,30,18,600.0,1,19,6040,1,0,1,1,1,0,0,1,0
69900.0,20,109.0,5,2,0,1,1,2,1,2011.0,1,1,2,2,0,2,6,2,2,2,0,200.0,1,22.0,1,132.0,1,1,603.0,0,0,2,2,0,2,2,0,0,37.0,2,0,2,2,2,2,27,0,30,18,327.0,1,19,6040,1,0,1,1,0,0,0,0,0
285000.0,20,130.0,2,2,2,1,1,2,1,2011.0,2,0,2,2,0,2,6,2,2,2,0,100.0,1,28.0,1,405.0,2,2,196.0,0,0,2,2,0,2,2,0,0,42.0,1,1,2,2,2,2,27,0,30,18,800.0,1,19,6032,1,0,1,0,0,1,0,0,1
315000.0,13,230.0,4,2,2,1,1,2,1,2011.0,1,1,2,2,0,1,3,2,1,2,0,200.0,1,33.0,1,405.0,1,1,398.0,0,0,2,2,0,2,2,0,2,32.0,1,0,2,2,2,2,27,0,11,15,800.0,1,19,6040,1,0,1,1,0,1,0,1,1
149000.0,24,246.0,5,2,2,1,2,2,1,2011.0,2,1,2,2,7,2,3,2,2,2,0,200.0,1,80.0,1,405.0,2,2,450.0,0,0,2,2,0,2,2,0,2,32.0,1,1,2,2,2,2,27,0,30,7,937.0,1,19,6040,1,0,1,1,0,1,0,1,0
224000.0,20,243.0,5,4,0,0,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,580.0,2,2,346.0,1,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,7,800.0,1,19,6031,1,0,1,1,1,0,0,1,1
598000.0,24,600.0,2,1,2,0,0,2,1,2011.0,2,1,2,2,7,2,3,2,2,2,0,200.0,1,14.0,1,250.0,2,2,232.0,0,0,2,2,0,2,2,0,0,50.0,2,1,2,2,2,2,27,0,30,18,800.0,1,19,6000,1,0,1,1,1,0,1,0,1
598000.0,24,600.0,2,1,2,0,0,2,1,2011.0,2,1,2,2,7,2,3,2,2,2,0,200.0,1,14.0,1,250.0,2,2,232.0,0,0,2,2,0,2,2,0,0,50.0,2,1,2,2,2,2,27,0,30,18,800.0,1,19,6000,1,0,1,1,1,0,1,0,1
267000.0,24,298.0,7,2,0,1,1,0,3,1979.0,1,0,1,2,10,2,2,2,2,2,0,200.0,1,14.0,1,360.0,1,1,235.0,0,0,2,2,0,2,2,0,2,22.0,2,0,0,2,2,0,27,0,11,10,800.0,1,15,6001,1,0,0,1,1,0,0,0,1
49000.0,13,88.0,5,2,0,0,0,0,1,1899.0,2,1,0,2,0,2,6,2,2,2,0,200.0,1,14.0,1,405.0,2,1,1088.0,0,0,2,2,0,2,2,0,2,13.0,2,1,0,2,2,0,27,0,0,0,223.0,1,19,6042,1,0,0,1,1,1,0,0,0
97000.0,1,67.0,5,2,0,1,1,0,1,2011.0,1,0,0,2,0,2,3,2,2,2,0,100.0,1,14.0,1,220.0,2,2,630.0,0,0,2,2,0,2,2,0,2,32.0,1,1,0,2,2,0,27,0,0,0,800.0,1,19,6032,1,0,1,0,1,0,0,1,1
149000.0,13,126.0,7,1,0,1,1,0,3,2011.0,1,1,1,2,19,2,3,2,2,2,0,200.0,1,14.0,1,115.0,1,1,337.0,1,0,0,0,0,2,2,0,0,27.0,1,1,0,2,2,0,27,0,30,0,461.0,1,19,6001,1,0,1,1,1,0,0,0,0
199000.0,20,140.0,2,2,2,0,0,2,1,2011.0,2,0,2,2,0,2,6,2,2,2,0,200.0,1,14.0,1,405.0,1,2,306.0,0,0,2,2,0,2,2,0,0,32.0,1,1,2,2,2,2,27,0,30,7,800.0,1,19,6031,1,0,1,1,1,1,0,1,1
109900.0,13,120.0,5,2,0,1,1,2,1,2011.0,1,0,2,2,0,2,6,2,2,2,0,200.0,1,13.0,1,405.0,1,1,558.0,0,0,2,2,0,2,2,0,0,20.0,1,1,2,2,2,2,27,0,30,18,319.0,1,19,6040,1,0,1,1,0,1,0,0,0
125000.0,20,109.0,5,4,0,1,1,2,1,2011.0,2,1,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,405.0,2,2,390.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,0,535.0,1,19,6040,1,0,1,1,1,1,0,0,0
200000.0,22,170.0,5,2,0,1,1,2,1,2011.0,2,0,2,2,0,2,5,2,2,2,0,200.0,1,14.0,1,210.0,2,2,337.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,10,887.0,1,19,6001,1,0,1,1,1,0,0,1,0
675000.0,20,350.0,4,3,0,1,1,0,1,2003.0,1,0,2,2,7,2,3,2,2,1,0,200.0,1,43.0,1,2794.0,0,1,215.0,2,0,0,0,0,2,2,0,2,32.0,2,0,0,2,2,0,27,0,0,18,1763.0,1,19,6001,1,0,0,1,0,0,0,1,0
139000.0,22,99.0,4,1,0,1,0,0,0,2011.0,1,1,4,2,0,2,3,2,2,2,0,200.0,1,6.0,1,57.0,1,1,277.0,2,0,2,2,0,2,2,0,2,13.0,1,0,0,2,2,0,27,0,20,0,800.0,1,19,6000,1,0,1,1,0,0,0,0,1
238000.0,20,348.0,2,1,2,1,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,100.0,1,20.0,1,250.0,2,2,377.0,0,0,2,2,0,2,2,0,0,24.0,1,1,2,2,2,2,27,0,30,18,800.0,1,19,6032,1,0,1,0,0,0,0,0,1
155000.0,20,85.0,4,1,0,2,1,0,0,2011.0,1,1,4,2,19,2,3,2,2,2,0,200.0,1,14.0,1,70.0,1,1,505.0,2,0,0,0,0,2,2,0,1,32.0,1,0,0,2,2,0,27,0,30,0,356.0,1,19,6041,1,0,1,1,1,0,0,1,0
114000.0,13,95.0,2,2,0,1,1,0,3,2011.0,1,1,1,2,0,2,3,2,2,2,0,278.0,1,33.0,1,410.0,1,1,339.0,0,0,0,0,0,2,2,0,0,21.0,1,0,0,2,2,0,27,0,30,0,800.0,1,19,6030,1,0,1,0,0,0,0,0,1
199000.0,20,123.0,5,2,0,0,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,405.0,2,2,357.0,0,0,2,2,0,2,2,0,0,14.0,1,1,0,2,2,2,27,0,30,0,800.0,1,19,6032,1,0,1,1,1,1,0,0,1
129000.0,20,119.0,2,1,2,1,1,2,1,2011.0,2,1,2,2,19,2,1,2,2,2,0,200.0,1,14.0,1,405.0,1,2,835.0,0,0,2,2,0,2,2,0,0,32.0,1,1,2,2,2,2,27,0,30,0,800.0,1,19,6044,1,1,1,1,1,1,0,1,1
280000.0,24,188.0,4,1,0,1,1,2,1,1874.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,240.0,2,2,249.0,0,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,7,795.0,1,19,6010,1,0,0,1,1,0,0,1,0
317354.0,20,128.0,3,3,2,2,1,2,1,2011.0,2,1,2,2,0,2,5,2,2,2,0,200.0,1,14.0,1,1000.0,2,2,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,2,2,2,2,27,0,30,7,800.0,0,19,6030,1,0,1,1,1,0,1,1,1
349000.0,20,175.0,1,2,0,1,1,2,0,2011.0,1,1,4,2,0,1,2,2,2,2,0,200.0,1,25.0,1,810.0,1,1,205.0,2,0,2,2,0,2,2,0,2,30.0,1,0,0,2,2,2,27,0,30,18,758.0,1,19,6061,1,0,1,1,0,0,0,0,0
169000.0,20,107.0,2,4,2,0,1,2,1,2011.0,2,0,2,2,0,1,6,2,2,1,0,200.0,1,14.0,1,405.0,1,2,142.0,0,0,2,2,0,2,2,0,0,32.0,1,1,2,2,2,2,27,0,20,0,800.0,1,19,6001,1,0,1,1,1,1,0,1,1
169000.0,20,135.0,4,2,0,0,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,885.0,1,1,742.0,0,0,2,2,0,2,2,0,0,32.0,1,0,2,2,2,0,27,0,30,0,452.0,1,19,6061,1,0,1,1,1,0,0,1,0
170000.0,22,180.0,4,2,0,0,1,2,1,2011.0,2,1,2,2,19,2,6,2,2,2,0,200.0,1,14.0,1,388.0,2,2,613.0,0,0,2,2,0,2,2,0,0,30.0,1,1,0,2,2,2,27,0,30,0,423.0,1,19,6043,1,0,1,1,1,0,0,0,0
352801.0,20,187.0,3,3,2,2,1,2,1,2011.0,2,0,2,2,7,2,5,2,2,2,0,200.0,1,14.0,1,1000.0,2,2,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,2,2,2,2,27,0,30,7,800.0,0,19,6030,1,0,1,1,1,0,1,1,1
149000.0,22,138.0,5,2,0,2,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,181.0,1,14.0,1,302.0,1,2,714.0,0,0,2,2,0,2,2,0,2,31.0,1,1,2,2,2,2,27,0,22,0,669.0,1,19,6032,1,0,1,0,1,0,0,0,0
170000.0,20,120.0,4,1,2,1,1,2,1,1900.0,2,1,2,2,19,1,3,2,2,2,0,200.0,1,14.0,1,192.0,1,2,258.0,0,0,2,2,0,2,2,0,0,32.0,1,0,2,2,2,2,27,0,30,18,475.0,1,19,6040,1,0,0,1,1,0,0,1,0
115000.0,13,86.0,7,1,0,1,0,0,3,2011.0,1,1,1,2,0,2,6,2,1,2,0,200.0,1,18.0,1,20.0,1,1,389.0,1,0,1,0,0,2,2,0,0,32.0,2,0,0,2,2,0,27,0,11,18,500.0,1,19,6040,1,0,1,1,0,0,0,1,0
325000.0,20,119.0,2,3,2,1,0,2,1,2011.0,2,0,2,2,0,1,6,2,2,1,0,200.0,1,14.0,1,405.0,1,2,308.0,0,0,2,2,0,2,2,0,0,36.0,1,1,2,1,2,2,27,0,20,7,800.0,1,19,6001,1,1,1,1,1,1,0,0,1
159000.0,13,119.0,4,1,2,1,1,2,1,2011.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,2,2,734.0,0,0,2,2,0,2,2,0,2,20.0,1,0,2,2,2,2,27,0,30,18,800.0,1,19,6010,1,1,1,1,1,1,0,0,1
306050.0,20,1.0,0,3,2,2,1,2,4,2025.0,2,1,4,2,19,1,7,1,2,2,0,200.0,1,14.0,1,1079.0,1,1,232.0,2,0,1,2,0,2,2,0,0,32.0,1,0,2,1,2,2,27,0,30,18,800.0,0,23,6043,1,0,0,1,1,0,1,1,1
311050.0,20,1.0,0,2,2,2,1,2,4,2025.0,2,1,4,2,19,1,7,1,2,2,0,200.0,1,14.0,1,460.0,1,1,232.0,2,0,1,2,0,2,2,0,0,32.0,1,0,2,1,2,2,27,0,30,18,800.0,0,19,6044,1,0,0,1,1,0,1,1,1
159000.0,20,165.0,4,3,0,1,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,475.0,2,1,457.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,0,803.0,1,19,6044,1,0,1,1,1,0,0,1,0
287000.0,20,157.0,4,2,2,1,1,0,1,1900.0,1,1,2,2,0,1,2,2,2,2,0,684.0,0,25.0,1,780.0,1,1,200.0,1,0,2,2,0,2,2,0,2,32.0,2,0,0,2,2,0,27,0,11,7,643.0,1,19,6032,1,0,0,0,0,0,0,1,0
179000.0,20,150.0,4,2,0,1,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,20.0,1,20.0,1,215.0,2,2,210.0,0,0,2,2,0,2,2,0,2,30.0,1,0,0,2,2,2,27,0,30,18,800.0,1,19,6061,1,0,1,0,0,0,0,0,1
280000.0,22,220.0,4,4,0,1,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,680.0,2,2,247.0,0,0,2,2,0,2,2,0,0,36.0,1,1,0,2,2,2,27,0,30,7,800.0,1,19,6060,1,0,1,1,1,0,0,0,1
185000.0,20,135.0,4,1,0,0,0,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,100.0,2,2,337.0,0,0,2,2,0,2,2,0,0,37.0,1,1,0,2,2,2,27,0,30,0,803.0,1,19,6001,1,0,1,1,1,0,0,0,0
129000.0,13,140.0,4,2,0,1,1,0,1,1900.0,1,0,2,2,0,2,2,2,2,1,0,280.0,1,14.0,1,459.0,1,1,532.0,1,0,0,0,0,2,2,0,0,17.0,1,1,0,1,2,1,27,0,11,0,356.0,1,19,6044,1,0,0,0,1,0,0,0,0
629000.0,26,200.0,0,1,1,1,0,0,4,1930.0,2,1,2,2,7,2,3,2,2,2,0,200.0,1,10.0,1,70.0,2,1,232.0,2,0,2,2,0,2,2,0,2,32.0,2,0,0,1,2,0,27,0,11,18,800.0,1,15,6000,1,0,0,1,0,0,1,1,1
169000.0,13,109.0,4,2,0,1,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,351.0,2,1,249.0,2,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,20,7,510.0,1,19,6030,1,0,1,1,1,0,0,1,0
180000.0,20,115.0,4,2,0,1,1,2,1,2011.0,2,0,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,2,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,7,800.0,1,19,6030,1,0,1,1,1,1,1,0,1
86000.0,13,114.0,4,3,0,0,1,2,1,2011.0,2,0,2,2,19,2,2,2,2,2,0,200.0,1,14.0,1,560.0,2,2,460.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,19,6041,1,0,1,1,1,0,0,1,1
240000.0,13,119.0,4,1,0,2,2,2,1,2011.0,2,0,2,2,7,2,3,2,2,2,0,200.0,1,14.0,1,405.0,2,2,308.0,0,0,2,2,0,2,2,0,2,32.0,2,0,0,2,2,2,27,0,30,18,800.0,1,15,6020,1,1,1,1,1,1,0,1,1
69000.0,1,50.0,2,1,0,0,0,2,1,2011.0,2,1,2,2,0,2,1,2,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,2,0,2,2,0,2,2,0,0,32.0,1,1,0,2,2,2,27,0,30,0,302.0,1,19,6030,1,0,1,1,1,1,1,1,0
145000.0,13,102.0,4,1,0,1,1,2,0,2011.0,1,1,4,2,0,2,3,2,2,2,0,50.0,1,14.0,1,114.0,1,1,336.0,0,0,2,2,0,2,2,0,2,15.0,1,0,2,2,2,2,27,0,30,0,800.0,1,19,6041,1,0,1,0,1,0,0,0,1
95000.0,13,120.0,5,1,2,0,1,2,1,2011.0,1,1,2,2,0,1,3,2,2,2,0,200.0,1,14.0,1,240.0,1,2,496.0,1,0,2,0,0,2,2,0,0,32.0,1,0,2,2,2,2,27,0,0,0,386.0,1,19,6060,1,0,1,1,1,0,0,1,0
149000.0,13,100.0,4,1,2,1,1,2,2,2011.0,1,1,2,2,0,2,2,2,2,2,0,200.0,1,14.0,1,405.0,1,2,843.0,0,0,2,2,0,2,2,0,2,32.0,1,0,2,2,2,2,27,0,30,18,800.0,1,19,6061,1,0,1,1,1,1,0,1,1
99900.0,1,74.0,7,1,0,1,1,2,1,1899.0,1,1,0,2,0,2,5,2,2,2,0,144.0,1,11.0,1,188.0,1,1,482.0,0,0,2,2,0,2,2,0,2,23.0,1,1,2,2,2,2,27,0,30,18,252.0,1,19,6031,1,0,0,0,0,0,0,0,0
350000.0,27,400.0,2,2,2,1,1,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,600.0,1,40.0,1,1221.0,2,2,446.0,0,0,2,2,0,2,2,0,0,80.0,1,1,2,2,2,2,27,0,30,18,800.0,1,19,6001,1,0,1,0,0,0,0,0,1
195000.0,22,150.0,4,2,2,1,1,0,0,2011.0,1,1,0,0,7,0,3,0,0,1,0,270.0,1,25.0,1,490.0,1,1,358.0,2,0,2,0,0,0,2,0,0,39.0,2,0,0,0,2,0,27,0,30,18,416.0,1,19,6061,1,0,1,0,0,0,0,0,0
300000.0,20,494.0,2,1,0,1,1,2,1,2011.0,2,0,2,2,7,2,2,2,2,2,0,136.0,1,60.0,1,392.0,2,1,182.0,0,0,2,2,0,2,2,0,0,46.0,1,1,0,2,2,2,27,0,30,7,800.0,1,19,6000,1,0,1,0,0,0,0,0,1
219000.0,26,185.0,7,1,0,1,1,0,0,2011.0,1,0,4,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,359.0,0,0,2,2,0,2,2,0,2,32.0,1,0,0,2,2,0,27,0,30,0,800.0,1,19,6030,1,0,1,1,1,1,0,1,1
